N,P,K,temperature,humidity,ph,rainfall,label
26.90067653873763,31.55035969029027,30.511516376174942,28.788470308508842,51.47224478213531,7.09773456881906,87.91698757730151,pomegranate
36.51159394929837,28.91233537979412,30.594556625033974,32.82880715076446,58.38739122831157,7.390362944663676,52.10785089063161,pomegranate
29.576063657655688,26.149626066761627,31.99521627173501,33.41143592536777,51.205953959957874,6.948680243994409,73.75910514031743,pomegranate
27.155490856559503,27.66878824024638,33.7995888010506,32.01805119930354,58.30600038428037,7.129119917126808,60.58213560695505,pomegranate
35.29383042441653,41.89342680857041,30.420115456007235,21.924462622802128,58.64289253784704,6.88339028867396,82.13089057216325,pomegranate
49.60066844107499,30.87286464556572,31.239816707526312,24.230718286043498,56.25290711223296,7.265415002285959,77.24668327828257,pomegranate
24.968360783880893,31.239407224016446,34.062433928694404,26.407923750309806,51.4711134849655,6.929162676488238,95.80497618455867,pomegranate
41.719170369078086,30.172303912192213,30.416260517332876,21.038539693936887,59.1556339433486,7.409916823112239,74.63296760744436,pomegranate
26.77460110471469,30.040080619049505,23.590373172545974,35.26298140427343,51.26036023203668,7.450064258311171,62.160700221997345,pomegranate
24.94567755685776,32.741035796033984,20.205835398094866,25.212872353264036,55.139561145211495,7.293770064759554,84.3336023874104,pomegranate
38.93421328288502,34.37243552649532,23.54944388558544,35.34806221508662,53.65288175416263,6.825931507232804,97.6136572092478,pomegranate
32.36560743213349,27.12496090745352,32.609210010514005,30.000664128573703,50.091338177948224,6.600262728628028,57.61246288599078,pomegranate
22.820495464459114,38.19296980109865,39.73684151495059,36.216941410378794,51.30472640191839,7.414447533982935,89.53934893192465,pomegranate
30.0893723766481,29.386791131278848,32.736598671719506,31.70082361023486,52.52246669425965,7.045919659932947,61.15214177745767,pomegranate
41.26311064674904,28.127211622304873,27.38482417959839,20.76107987878894,51.21402975059303,7.449383023884723,77.85585534677591,pomegranate
37.896138996185186,31.154904935534084,33.691514226263365,24.64558062161099,58.052430785223244,7.06822648375304,83.21765288358979,pomegranate
34.89138730775504,37.713072084654186,37.95236470185251,37.078527825939815,58.68168799918,7.417739251381958,99.64130969585437,pomegranate
42.8815675415665,43.96470337385967,38.33416029639878,24.01022449946486,52.129500609177725,7.444572628113381,90.42811218336678,pomegranate
29.072655778162453,26.24981529284847,23.487663157283674,32.02462993439554,57.781023391946206,6.6090305756650505,69.2807488268485,pomegranate
44.41370349752751,42.6443873264781,32.274789435380754,36.28061766755966,58.43024084392668,7.294687591300894,68.13079378922316,pomegranate
38.719908812962444,43.9962380732738,39.62045538357726,29.728930693474428,52.294516322094715,6.611461155568622,70.58547493086783,pomegranate
46.368348331678646,37.61166211624386,37.04770162416774,26.507514508086835,52.86170647003968,6.9202977261446,94.32913204441903,pomegranate
38.29853075676025,25.119444060756162,29.69674732484064,24.483391330684114,54.109840970852005,6.752055653274056,73.97037047077616,pomegranate
23.882661123996435,29.810931163716614,32.78504252940529,23.4002163297264,54.117095814372355,7.281387158551376,51.011808062665054,pomegranate
35.500707858415865,31.965891187370495,32.958465657409654,30.947225845707123,55.97252233480982,7.227744856540118,66.43379809816936,pomegranate
23.737224048777087,35.158892988142824,33.26179174320805,33.485072079195206,53.49993335573206,6.91076393053212,76.03781296606874,pomegranate
38.23905690830639,25.860799663033887,22.3121335325394,33.47915171789529,53.133225373370976,6.819191582873555,74.98269436784938,pomegranate
33.880075087072235,41.29828428741638,37.55457638566793,26.53708242220504,59.49115435478566,6.507350514529876,93.67291758435132,pomegranate
28.00982908710195,46.249201094215834,39.387775427275045,28.205565050321418,50.71956040423122,6.638605663188801,76.66219340492586,pomegranate
29.903763971510376,32.42827662347789,33.384449367246006,24.975848870144812,51.40767250983802,7.278050336835977,75.52586780001512,pomegranate
44.693615192899244,28.831409840624822,29.40838743059333,30.64212531806504,56.60511420940179,7.063764632203966,69.36767497592972,pomegranate
29.181775131180125,39.02589530028443,22.37266754095123,29.147536392892693,53.70587928854281,6.984289964955406,71.43305357130248,pomegranate
43.97704839756508,40.51711764941688,22.016301560980686,29.825950845754036,52.99937797425865,7.098251898223037,58.86038738509482,pomegranate
37.13751162707478,29.97194010443156,32.77244461338355,27.278583729708103,53.96574935115432,7.336816005921294,83.34853985687843,pomegranate
33.69687225431759,29.273055589830534,23.58327496989337,23.103078491580103,52.753999328368955,7.0416405995208295,96.47570227913374,pomegranate
42.87022589305343,35.4805107388228,24.38365372266648,21.346207930115085,56.527784570637685,7.354693040070267,82.61392328319023,pomegranate
21.932659783973715,29.801728074322675,29.612778210398453,25.00238720176974,56.706095101662584,7.397938900656973,84.19474659758998,pomegranate
28.68136566481359,36.262528203190854,30.651037354523808,25.098077205408508,59.27565769192074,7.314530115478407,85.17856637851042,pomegranate
41.62919992601181,25.064067646946103,36.05227298110545,21.066954860292622,57.57590191856659,7.239221198287264,74.1358896522854,pomegranate
40.17751478524973,28.379083602513706,22.095699536953962,22.44552000080777,57.295611058886024,7.369354884742361,58.62161144161065,pomegranate
36.57170804404943,29.779974168415045,29.00127272094603,30.35948123966552,52.30616929636943,7.437591124988623,58.080186203561055,pomegranate
48.60544084173674,32.25297629973652,36.0501373604963,31.582101798251045,51.51932830552109,6.988679325608602,81.04750790081528,pomegranate
21.141019869550448,25.914459639031932,33.731823709474014,35.54292073334244,55.58484636504535,6.654271315151956,93.79315687715572,pomegranate
21.965037355803982,30.996556882267416,24.881543223001092,29.499681214887303,51.745046930059935,6.645218331822001,88.67291750980117,pomegranate
21.795038959294853,44.97029699468645,23.33672580683853,25.684246786363584,57.50793740858134,7.398694708849627,90.6502014054239,pomegranate
31.931950987907378,29.132042097382364,29.611108223434933,20.494259246022175,52.27201649599475,6.840172072012932,62.439400784632575,pomegranate
34.14866870942562,41.32409391136551,29.082888267471166,25.27866419094498,55.54968017745275,7.346012427095444,70.09252578718744,pomegranate
29.53378493590352,43.48184458682985,31.532890028732155,31.130721813667833,54.76032228581788,6.519143083382012,90.27278173140891,pomegranate
20.591147093698847,46.673633587260056,38.769761944149195,30.570361274568054,54.2698247559738,7.1788444144856065,65.50665594047517,pomegranate
28.29940666288507,34.10586657543376,29.787714602239674,34.335287522345425,59.67634263257017,7.08965137246893,70.010512780673,pomegranate
20.98526927419625,48.665547513946805,30.743633683139823,34.70248847078124,53.28710159255352,7.247614710522095,92.33639584418273,pomegranate
24.84566583082723,34.41257585207721,22.89846138417945,32.15050176548538,56.796571699269734,6.716003217022175,60.18831648523008,pomegranate
24.364804454115873,35.68160817216714,22.600057693479318,23.57991263780851,55.871720931800354,6.880806635701388,73.21945143959131,pomegranate
22.2877331239453,42.04093509833227,36.30258115455861,27.619525693137568,53.54744403330087,7.359824115214955,72.46930660617883,pomegranate
27.81332621695688,36.804241507813515,36.807270509368855,32.495382374613,54.71329219637485,6.525240035071284,85.40039471651028,pomegranate
23.347319138218992,41.2245680734255,28.476102698658018,36.152082446856056,53.477217393051546,6.948468822453132,65.96494350533717,pomegranate
30.950872433185065,32.838437297001306,23.31030957366251,21.197030281801815,54.52743887024284,6.989176502846813,90.50433602464143,pomegranate
41.40016105449466,39.911527266751534,39.6881907279797,24.241614613392677,53.19805544037084,6.523965370851466,60.72417799307974,pomegranate
28.061515469193605,49.406519175829594,37.61724240203848,22.151699851400533,59.47534403740736,7.275288679793305,72.18190780229004,pomegranate
36.23487824851149,25.428362155981407,24.08606645585508,23.126294318158955,55.70164898160709,6.659886232556363,60.77607732583017,pomegranate
41.21699077556184,31.703280367747794,33.55572114535245,24.398480094090797,56.39065159611043,6.918016864325176,97.85885099325361,pomegranate
30.761004053548753,30.06645055583421,38.447881274128626,32.85207863163016,50.77608616700664,7.290621647679521,72.14783582403999,pomegranate
30.386062615191154,27.39808381789352,37.335980441747836,24.295015624237056,52.984480593687934,6.583256804761563,60.15060092502219,pomegranate
29.237340462671213,32.06248847071652,24.473802847056835,34.88871200073295,56.894307632327056,6.895062909598795,91.13832802665564,pomegranate
41.89325521304771,48.05078539020708,28.14165834234168,36.982193229823324,55.46198671642253,6.6292066371694895,94.75616101523434,pomegranate
38.527977488396665,45.17780358516165,35.31273886179225,20.942767358084737,50.2360830912548,7.262601342510857,61.43982371245831,pomegranate
40.312510046471075,48.759897169920464,38.402193822986405,29.422816921022765,52.28587095167228,7.41244851054155,57.0350132786893,pomegranate
21.20043652056984,42.51222475099362,26.076878851594994,26.674840711876257,59.37486315314353,6.651216019377716,83.82915854717442,pomegranate
23.645667016673404,34.53149906278325,31.136420521769416,36.25425550345597,50.736066381298485,6.81881035288309,74.24169144204289,pomegranate
45.45458944635733,39.44602278908803,29.462111171936257,26.46554005414371,57.94310768761518,6.954041701068743,95.60174284050149,pomegranate
22.081626013436278,42.49081905789399,35.95558213352113,28.4427828262357,54.52681442762578,6.618706675042578,89.21451030902425,pomegranate
39.01024763728233,35.81149392155069,28.200440777224713,22.785945958928913,50.01776654943826,7.330734727622315,99.18471976599352,pomegranate
40.60743080064653,43.196640224888775,34.55871411064747,32.05748815552758,56.87283235141172,7.2149488624527525,73.5185989101305,pomegranate
48.39515118595553,43.760285707839074,27.613803249649997,28.638516720453083,57.98901294663218,6.581814871807603,83.98620594571653,pomegranate
27.820997439572537,49.009179384026226,25.148137777955135,30.73585831344525,53.95886967481941,6.899371383244376,80.3206991213402,pomegranate
21.840131019303236,38.79985038566456,36.99148383382263,22.688564915952508,55.318758039084486,7.12645251987839,53.95612930512011,pomegranate
48.22377404687752,34.639461234534565,23.282727411340858,36.95886949022156,50.751745309541974,7.214981868853042,86.1118674141336,pomegranate
30.101612444537654,40.861717281820134,23.12123487580142,21.04118898453939,59.75365217509314,6.828771357692542,81.30843759262476,pomegranate
20.766193703013812,43.629205861414995,25.433409283353754,23.663536586978548,56.43747590560122,7.290389839883503,77.12458646645486,pomegranate
30.197906892345614,49.47271716963721,36.096861212819306,34.69547144736404,53.72698412208509,6.503308511052402,52.25556968127108,pomegranate
25.35672890995975,33.931452706897105,29.674054874073512,25.61652675493189,54.662119697846585,6.871536791165005,50.31970890705988,pomegranate
37.514826663398125,39.82966594924767,25.658027980520366,37.2991707973587,58.23874448021955,7.046140614693966,58.587824113088914,pomegranate
29.4913555228615,38.50278458606424,25.43890626462999,36.67271291125397,51.96228284458263,6.817595271583969,64.11896139591585,pomegranate
36.40613326971484,35.06597294539395,34.30170396742656,28.525980084745065,56.53650704356042,7.17133350926184,66.71761650680165,pomegranate
24.708447614860134,31.174301380299823,29.265037216744986,25.16805736039252,51.80689251016578,7.353526906941658,90.19773942198597,pomegranate
49.47751016390299,38.48863194192023,21.356590818624735,37.75122304634122,51.03760084528754,7.193748492753536,69.78905272589236,pomegranate
28.596716619945155,42.68676427544395,34.98193458294994,23.766635360894732,58.61963972395427,6.566926090457706,97.12144301118443,pomegranate
32.49525512934136,26.77611779705372,34.21073090754421,25.496048400472063,57.01683751448918,7.3720008412233575,79.71378633539095,pomegranate
38.4401561288614,28.72803886845067,26.081539063079546,28.22564237696617,57.31128571444116,7.469079519046995,81.49767005681838,pomegranate
38.417128204888854,47.33937062198754,21.443473008758755,22.891541354781253,56.81642095377121,7.484971000955469,59.820459023716964,pomegranate
48.90007891636891,43.27940845195022,29.793903551543437,20.890433992342935,58.63282492743045,6.713183778482381,70.42252679596439,pomegranate
148.63465722747392,53.8703943168824,200.57205673544823,24.02132325287545,86.23757320626619,6.177522999642659,188.0235961691294,banana
126.51975692235116,86.18311371490887,254.16113513735348,25.0875439807715,88.7539779313822,6.48946407353395,147.94181552242253,banana
128.4191264841868,75.59054674040361,297.35896866649887,29.434573106566212,74.25025852628968,6.846707209534138,132.2726445692417,banana
109.6618739264868,68.26047638291402,285.0354063510931,24.11227120945415,87.73478804891445,6.482372099178324,180.84975694824897,banana
197.6895967337045,91.4844312899746,255.6481863524274,24.1480669549479,80.68643433591237,6.689476625392606,141.31776348896037,banana
183.20742736383744,58.86757463917199,287.9059897039214,34.22460855570716,75.08167926745342,6.16575762986361,175.42293336171213,banana
111.78632667161264,56.473281281730095,251.88128829186343,27.927687396175415,80.3116858170423,6.20064893378187,129.14277150963767,banana
